Sat May 09 01:05:11 +0000 2020,"b'@g_g_garci No caso do covid19 no precisa escolher,  s dar hidrocloroquina'",sobrenatural46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,651,495,0,0,
Sat May 09 01:05:11 +0000 2020,b'RT @UhurunewsTV: President of Tanzania questions the validity of the COVID19 test.  He tested a fruit and it came back positive.  UHURU!! @',chris_orcsi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Florida,29,43,0,0,
Sat May 09 01:05:11 +0000 2020,"b'RT @MuySuFrida: El histrin Gatell reconoce que sus cifras sobre #Covid_19 son falsas\n\nDice que El Pas, Wall Street Journal, New York Time'",tremer15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,60,141,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @ZULNELEA: Gracias @AeropuertoUIO  por una operacin ejemplar en tiempos tan difciles.  Con un protocolo el Aeropuerto de Quito retom',m4rc0_1989,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,102,438,0,0,
Sat May 09 01:05:12 +0000 2020,"b'psl tunm ni kena ingat ye, masa covid19 start outbreak, dia yg kata tak perlu tutup gate siapa yg dtg from china. a https://t.co/p5bvHql59D'",swdhrw,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1897,804,0,0,
Sat May 09 01:05:12 +0000 2020,"b'RT @ElverDugazo: Si dijeran que el #COVID19 deja la cara as, nadie saldra de casa! https://t.co/k68POlTol8'",malusita76,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",México,9726,2931,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @FabiolaTerreroM: Nuestro Plan de Accin contra el #COVID19 contina con la distribucin de insumos mdicos para ayudar a frenar el cont',MiguelAntCruz02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Santo Domingo Republica Dominicana,2195,2624,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @morethanmySLE: Senator Schumer was on  on Chris Hayes. He RIPPED into Leader McConnell for making the appointment of an appellate judg',futuredude,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","West Point, NY",1145,5003,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @kcampanav: Excelente aporte para los padres! Orgullosa de mi universidad estatal ',Vilbett1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,8,38,0,0,
Sat May 09 01:05:12 +0000 2020,"b' , ,  ;    ; \n 57:1\n\n#bible #bibleverse https://t.co/JTCjS4LjDD'",daily_appam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,408,26,0,0,
Sat May 09 01:05:12 +0000 2020,"b'RT @LeonKrauze: Dedica 3 minutos a responder las notas sobre cifras.\nDespus, sugiere un posible compot que incluye a medios que publicaron'",agrian12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mexico D,F",509,216,0,0,
Sat May 09 01:05:12 +0000 2020,b'#Venezuela #FuriaBolivarianaEnAlerta #FuriaBolivarianaEnAccion #Covid_19 #8Mayo #cuarentena #TikTok #08May https://t.co/2MPw2qCJhP',manuvene2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,2439,1829,0,0,
Sat May 09 01:05:12 +0000 2020,"b""Oh God... It's time to difficult...""",BikashN84473278,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,67,0,0,
Sat May 09 01:05:12 +0000 2020,"b'RT @RadioAN24: #Escndalo El presidente de Tanzania, John Magufuli, desconfiaba de la OMS y decidi engaarlos enviando muestras de una pap'",DISAL67,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1353,1536,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @SalectSC20: @DiazCanelB @PresidenciaCuba Ante la presencia de la #Covid19 en nuestro pas no podemos confiarnos debemos seguir protegi',Perez11Elier,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,148,193,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @damyantig: Do You Support #DisabilityRights? - @stopacidattacks\n #IndiaIsAbled https://t.co/p0JihT8Drv \n\nCovid19 lockdown has exposed a',chariss_walker,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>","Louisiana, USA",8783,6646,0,0,
Sat May 09 01:05:12 +0000 2020,b'RT @NCDCgov: 386 new cases of #COVID19;\n\n176-Lagos\n65-Kano\n31-Katsina\n20-FCT\n17-Borno\n15-Bauchi\n14-Nasarawa\n13-Ogun\n10-Plateau\n4-Oyo\n4-Soko',Temhee_Tayo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,121,0,0,
Sat May 09 01:05:12 +0000 2020,"b'I DONOT TRUST FAUCI. He is a DEMS MOLE to infiltrate .@POTUS COVID 19 TEAM with intent to misdirect (e.g., crazy pr https://t.co/brDH7gF2qt'",jufypop,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,969,1590,0,0,
Sat May 09 01:05:12 +0000 2020,"b'RT @DIRCO_ZA: At the time of filming, the #COVID19 recoveries in Switzerland were at 22 200. Currently the total number of recoveries is 25'",ConsulateSouth,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chicago, IL",0,25,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @gallldino: Algum que tem parente ou conhecido que contraiu o covid19 ?',CatiaAmorim5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rio de Janeiro,1654,1871,0,0,
Sat May 09 01:05:12 +0000 2020,"b""Is this how we're going to wrap up the covid thing? Asking for a friend.\n#COVID19 \n#CoronavirusOutbreak https://t.co/JfKP0n0ram""",Nexykat,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Worldwide,911,1822,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @SenMarkey: A single check is not sufficient for households that are struggling during #COVID19. Americans need more than just one payme',DevonDiMarco1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ontario, Canada",169,612,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @DeniseDresserG: Lamentable que Hugo Lpez-Gatell atribuya notas crticas de la prensa internacional sobre manejo de cifras #Covid_19mx',ManolitoFH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Veracruz, Mexico",306,915,0,0,
Sat May 09 01:05:13 +0000 2020,"b'RT @teleamazonasec: #PORTUSALUD | Cmo evitar contagiarse de #COVID19 en el bus, taxi o cualquier otro tipo de #transporte? El doctor @Est'",ANIBAL_000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GUAYAQUIL ECUADOR,9,14,0,0,
Sat May 09 01:05:13 +0000 2020,"b'RT @Juli_Strada: De todos los grficos que expusieron recin @alferdez, @horaciorlarreta y @Kicillofok, rescato esta comparacin entre pas'",yohnduarte,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buenos Aires, Argentina",4280,4924,0,0,
Sat May 09 01:05:13 +0000 2020,"b'RT @ChrisWorsham: Never expected to see basics of respiratory physiology, #ARDS, and mechanical ventilation in @nytimes, but #COVID19 put o'",activistmode,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","California, USA",3595,4619,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @Maraca2: Reconociendo que sus otros datos son fake #SeTeAcaboEl20 ya empaquen y bye! #SalAVotar2021',gussor,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GDL Mexico,166,295,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @C2Dnpld: #GonzaloPresidente @FelixRosarioP',awimar25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,397,322,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @C2Dnpld: #GonzaloPresidente',awimar25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,397,322,0,0,
Sat May 09 01:05:13 +0000 2020,"b'En estos tiempos de #Covid19, cuando veo pasar un avin por el cielo solitario de la #CDMX, me siento como cuando e https://t.co/bQ6ocIgsXH'",rotreva,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","México, D. F.",620,1264,0,0,
Sat May 09 01:05:13 +0000 2020,"b""RT @AravindSp01: You kept your word. I haven't voted yet. But when I do, I'll do it for you. This won't be forgotten. This is a matter of p""",077Professor,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,388,1987,0,0,
Sat May 09 01:05:13 +0000 2020,"b'RT @amandaasubiar: Aplanamiento de curva. Qu curva? La que NUNCA informaron, ni reconocieron su existencia. Pasaron como avestruces frent'",tatycrisbrilly,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manta, Ecuador",78,913,0,0,
Sat May 09 01:05:13 +0000 2020,b'RT @healthstepsonly: #positive #positivity #positiveenergy #positivethinking #PositiveThoughts #PositivePsychology  #HowTo #Tips  #Coronavi',arobakok,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Planet Earth,60,67,0,0,
Sat May 09 01:05:13 +0000 2020,"b'RT @EricTopol: The largest study of mortality risk w/ #COVID19 from &gt;17 million UK patients, &gt; 5,600 in-hospital deaths, a @medrxivpreprint'",DanQuirogaV,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bogotá, D.C., Colombia",80,250,0,0,
Sat May 09 01:05:14 +0000 2020,"b'RT @GolyDovolen:    2,     #COVID19 \n :   ,  '",denzakusilov,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,5146,388,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @UniforTheUnion: Watch as @Faiza_AminTV asks @fordnation why PSWs like #Unifor Leonard Rodriquez were purchasing dollar store face masks',lindahaslett,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ontario, Canada",1381,1445,0,0,
Sat May 09 01:05:14 +0000 2020,"b""RT @SenSanders: Unemployment:\n14.7%\n4.9%\n\nMcDonald's hourly wage:\n$9\n$22\n\nWeeks of paid vacation:\n0\n5\n\nCOVID19 deaths per milli""",shanecampbell0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,80,148,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @TheStephenRalph: @piersmorgan @WHO My guess would be that the government wanted a way to keep putting fresh fuel on the #COVID19 fire b',Equilibria,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NW England,2261,2355,0,0,
Sat May 09 01:05:14 +0000 2020,b'# # #COVID19  https://t.co/L940WXdBGh',TeresaH55765931,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,0,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @theFREWAY: @RMConservative @BlazeTV @CDCgov @RMConservative @MarshaBlackburn @Barnes_Law @BlazeTV meet @DrJudyAMikovits a Scientist and',theFREWAY,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Winners Circle,6,142,0,0,
Sat May 09 01:05:14 +0000 2020,"b""RT @AdrianaCarranca: Mortes por #Covid19 e Bolsonaro: \n\n0 'Fantasia da mdia'\n47 'Gripezinha, resfriadinho'\n77 'Brasileiro no pega nada'\n1""",Margallyne,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,79,221,0,0,
Sat May 09 01:05:14 +0000 2020,"b'RT @bryanmukandi: Hey folks. If youre free at 13:30 Brisbane time, you might want to check this out. I agree with @matthewtbeard, the film'",kayeff7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brisbane, Australia",302,262,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @atensnut: Just like your mom.... always casting fake blame... but your real transgression here is trying to capitalize on someone else',KSully623,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wallingford, PA",259,1219,0,0,
Sat May 09 01:05:14 +0000 2020,b'Kindergarten inquirers creating things to help with COVID19 #COVID19##togetherinheart https://t.co/8qI4P2fRaf',NicoleHubbs1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Louisville, KY",144,311,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @SnteNacional: #SNTEsalud  \n\nSabes cmo desechar tus cubrebocas para no contraer #Coronavirus #COVID19 \n\n#QuedateEnCasa \n#JuntosCont',EriQuino,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,517,1177,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @Ponte_Pila:  Sigue la transmisin #EnVivo de la Conferencia de Prensa#COVID19| 8 de mayo de 2020 Participa nuestra jefa de gobierno la',SirMArCkFdz1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cdmx,5,7,0,0,
Sat May 09 01:05:14 +0000 2020,b'Filmmaker Action Pack\n#MorningJoe #IBelieveBiden #MayDay2020 #Project11 #win #fridaymorning #FridayFeeling https://t.co/OTA7dVWpzj',DarFEED,"<a href=""https://www.fs-poster.com"" rel=""nofollow"">FS Poster</a>","USA, UK",33,0,0,0,
Sat May 09 01:05:14 +0000 2020,"b'RT @Sandhya17028312: #GodMorningSaturday\nIs to get benefits if someone is suffering from diseases like cancer, AIDS, covid19 etc. The true'",AshokKu39178280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,422,139,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @RegionCaribeCO: #SUCRE Se confirma segundo caso de Coronavirus #COVID19 en el departamento. @hectorolimpo @GobSucre https://t.co/4mPI2D',Juanmecha1927,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sincelejo,1354,1957,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @diegocabot: Enorme trabajo de @LNCreativa\n@LNdata @LANACION\n\nLa velocidad del coronavirus. Comparador por pases\n https://t.co/wXPwQDSX',RobertoEnderle,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buenos Aires, Argentina",230,947,0,0,
Sat May 09 01:05:14 +0000 2020,"b'@ariaspitti2 @ZorayaDiaz1 @cgadames @MINSAPma Y de qu mueren exactamente?  Ahora todas se atribuyen al covid19, mi https://t.co/uEXiNEOQuV'",viejovigilante,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Panamá,1289,1702,0,0,
Sat May 09 01:05:14 +0000 2020,"b'De acuerdo a mi reconstruccin del sistema Centinela, en Mxico habra como 400mil casos acumulados de #COVID19 y c https://t.co/xqbmI65jQM'",sur_hp,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Stanford, CA",469,373,0,0,
Sat May 09 01:05:14 +0000 2020,"b'RT @fgcabezadevaca: En la col. El Anhelo, de #Reynosa, supervisamos la entrega de apoyos alimentarios extraordinarios para familias ms vul'",AngelRojasHdz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cd. Victoria, Tam., Mex.",85,34,0,0,
Sat May 09 01:05:14 +0000 2020,b'RT @sierraornelas: HELLO FRIENDS! Im starting a fundraiser today! Its very easy: My beloved Navajo Nation will soon surpass NYC for #COVI',Kat_chiddick,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,279,95,0,0,
Sat May 09 01:05:15 +0000 2020,"b'Gestern #Fakenews aus dem Darknet, heute Wissenschaft. Canabis KNNTE gegen #COVID19 wirken. Schaun wir mal...https://t.co/W5x1o1nsYa'",schoenetexte,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,10,19,0,0,
Sat May 09 01:05:15 +0000 2020,b'Liburannnnnnnn',Asyaffff31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,54,57,0,0,
Sat May 09 01:05:15 +0000 2020,b'RT @beltrandelrio: Estoy entre quienes comentan hoy las notas internacionales sobre las cifras del gobierno mexicano respecto de la pandemi',lumodiaz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,7,21,0,0,
Sat May 09 01:05:15 +0000 2020,b'#ForaBolsonaro\n\nhttps://t.co/xBraxegr2C',Joomendez3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",São Paulo,170,14,0,0,
Sat May 09 01:05:15 +0000 2020,"b'La crisis provocada por el #COVID19 demostr que el pas no puede seguir atado al pasado, debe dar un paso al frent https://t.co/ydQGJYkana'",DanteDelgado,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Socialbakers</a>",Veracruz,93186,435,0,0,
Sat May 09 01:05:15 +0000 2020,b'RT @AyshaRenna: The entire response of our govt to contain COVID19 outbreak defined in a single illustration. \n\n#AurangabadTragedy \n#_',JahangeerPashaM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hyderabad, T.S.",30,244,0,0,
Sat May 09 01:05:15 +0000 2020,b'RT @HLGatell: Mensaje sobre las notas publicadas en torno a las cifras de Mxico por la epidemia de #COVID19. https://t.co/ITpTnJvYGJ',_varguitas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",México D.F.,1506,1593,0,0,
Sat May 09 01:05:15 +0000 2020,"b""RT @RVAwonk: Pictured below (on the right) is Katie Miller -- Mike Pence's press secretary who just tested positive for #COVID19 -- at the""",wwarch,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,220,381,0,0,
Sat May 09 01:05:15 +0000 2020,b'A breakdown of cases by state can be found via https://t.co/xj0HrpI2wj https://t.co/PrPtXOpjV6',NCDCgovn,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Abuja,335,405,0,0,
Sat May 09 01:05:15 +0000 2020,b'RT @Dean_Matthews_: Well it all started in 2020  #lockdownuk #CVID19 #TikTok #extendlockdown #COVID19 #StayHomeSaveLifes https://t.co/3zEO',caroljdonaldson,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",United States,268,237,0,0,
Sat May 09 01:05:38 +0000 2020,b'RT @Vicky4T:  #GraciasPorCuidarnos A todos nuestros hroes que nos cuidan y sacrifican muchas cosas por estar ah junto a los pacientes #C',Javnal1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,160,203,0,0,
Sat May 09 01:05:38 +0000 2020,b'',Marleth01431819,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,4,14,0,0,
Sat May 09 01:05:38 +0000 2020,b'RT @DSteinhardtEsq: NJ has continually cited testing as a way to identify &amp; respond to COVID19. [It makes no] sense that we would ... not',SqlAgent01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",New York City Metro,453,778,0,0,
